trip_id,stop_id,next_stop_id,travel_time,u,v
4_I13-121_2023I13_1_1_4__12_1__,par_4_211,par_4_212,144.0,244,245
4_I13-121_2023I13_1_1_4__12_1__,par_4_212,par_4_213,232.0,245,246
4_I13-121_2023I13_1_1_4__12_1__,par_4_213,par_4_214,112.0,246,247
4_I13-121_2023I13_1_1_4__12_1__,par_4_214,par_4_215,66.0,247,248
4_I13-121_2023I13_1_1_4__12_1__,par_4_215,par_4_216,93.0,248,249
4_I13-121_2023I13_1_1_4__12_1__,par_4_216,par_4_217,137.0,249,250
4_I13-121_2023I13_1_1_4__12_1__,par_4_217,par_4_218,256.0,250,251
4_I13-121_2023I13_1_1_4__12_1__,par_4_218,par_4_219,203.0,251,252
4_I13-121_2023I13_1_1_4__12_1__,par_4_219,par_4_220,70.0,252,253
4_I13-121_2023I13_1_1_4__12_1__,par_4_220,par_4_221,72.0,253,254
4_I13-121_2023I13_1_1_4__12_1__,par_4_221,par_4_222,115.0,254,255
4_I13-121_2023I13_1_1_4__12_1__,par_4_222,par_4_223,243.0,255,256
4_I13-121_2023I13_1_1_4__12_1__,par_4_223,par_4_224,89.0,256,257
4_I13-121_2023I13_1_1_4__12_1__,par_4_224,par_4_225,108.0,257,258
4_I13-121_2023I13_1_1_4__12_1__,par_4_225,par_4_226,117.0,258,259
4_I13-121_2023I13_1_1_4__12_1__,par_4_226,par_4_227,112.0,259,260
4_I13-121_2023I13_1_1_4__12_1__,par_4_227,par_4_228,140.0,260,261
4_I13-121_2023I13_1_1_4__12_1__,par_4_228,par_4_229,79.0,261,262
4_I13-121_2023I13_1_1_4__12_1__,par_4_229,par_4_230,107.0,262,263
4_I13-121_2023I13_1_1_4__12_1__,par_4_230,par_4_231,132.0,263,264
4_I13-121_2023I13_1_1_4__12_1__,par_4_231,par_4_232,93.0,264,265
4_I13-121_2023I13_1_1_4__12_1__,par_4_232,par_4_233,121.0,265,266
4_I13-121_2023I13_1_1_4__12_1__,par_4_233,par_4_234,80.0,266,267
4_I13-121_2023I13_1_1_4__12_1__,par_4_234,par_4_235,100.0,267,268
4_I13-121_2023I13_1_1_4__12_1__,par_4_235,par_4_236,97.0,268,269
4_I13-121_2023I13_1_1_4__12_1__,par_4_236,par_4_209,302.0,269,242
4_I13-122_2023I13_1_1_4__12_2__,par_4_209,par_4_236,302.0,242,269
4_I13-122_2023I13_1_1_4__12_2__,par_4_236,par_4_235,97.0,269,268
4_I13-122_2023I13_1_1_4__12_2__,par_4_235,par_4_234,100.0,268,267
4_I13-122_2023I13_1_1_4__12_2__,par_4_234,par_4_233,79.0,267,266
4_I13-122_2023I13_1_1_4__12_2__,par_4_233,par_4_232,121.0,266,265
4_I13-122_2023I13_1_1_4__12_2__,par_4_232,par_4_231,93.0,265,264
4_I13-122_2023I13_1_1_4__12_2__,par_4_231,par_4_230,132.0,264,263
4_I13-122_2023I13_1_1_4__12_2__,par_4_230,par_4_229,107.0,263,262
4_I13-122_2023I13_1_1_4__12_2__,par_4_229,par_4_228,80.0,262,261
4_I13-122_2023I13_1_1_4__12_2__,par_4_228,par_4_227,139.0,261,260
4_I13-122_2023I13_1_1_4__12_2__,par_4_227,par_4_226,112.0,260,259
4_I13-122_2023I13_1_1_4__12_2__,par_4_226,par_4_225,117.0,259,258
4_I13-122_2023I13_1_1_4__12_2__,par_4_225,par_4_224,108.0,258,257
4_I13-122_2023I13_1_1_4__12_2__,par_4_224,par_4_223,89.0,257,256
4_I13-122_2023I13_1_1_4__12_2__,par_4_223,par_4_222,242.0,256,255
4_I13-122_2023I13_1_1_4__12_2__,par_4_222,par_4_221,115.0,255,254
4_I13-122_2023I13_1_1_4__12_2__,par_4_221,par_4_220,72.0,254,253
4_I13-122_2023I13_1_1_4__12_2__,par_4_220,par_4_219,71.0,253,252
4_I13-122_2023I13_1_1_4__12_2__,par_4_219,par_4_218,202.0,252,251
4_I13-122_2023I13_1_1_4__12_2__,par_4_218,par_4_217,255.0,251,250
4_I13-122_2023I13_1_1_4__12_2__,par_4_217,par_4_216,137.0,250,249
4_I13-122_2023I13_1_1_4__12_2__,par_4_216,par_4_215,93.0,249,248
4_I13-122_2023I13_1_1_4__12_2__,par_4_215,par_4_214,66.0,248,247
4_I13-122_2023I13_1_1_4__12_2__,par_4_214,par_4_213,112.0,247,246
4_I13-122_2023I13_1_1_4__12_2__,par_4_213,par_4_212,231.0,246,245
4_I13-122_2023I13_1_1_4__12_2__,par_4_212,par_4_211,144.0,245,244
4_I13-122_2023I13_1_1_4__12_2__,par_4_211,par_4_210,108.0,244,243
4_I13-122_2023I13_1_1_4__12_2__,par_4_210,par_4_209,77.0,243,242
4_I13-ROP_2023I13_1_1_4__R___,par_4_237,par_4_238,185.0,270,271
4_I13-ROP_2023I13_2_1_4__R___,par_4_238,par_4_237,185.0,271,270
4_I14-001_2023I14_1_1_4__1___,par_4_263,par_4_262,190.0,21,20
4_I14-001_2023I14_1_1_4__1___,par_4_262,par_4_261,127.0,20,19
4_I14-001_2023I14_1_1_4__1___,par_4_261,par_4_1,182.0,19,0
4_I14-001_2023I14_1_1_4__1___,par_4_1,par_4_2,81.0,0,11
4_I14-001_2023I14_1_1_4__1___,par_4_2,par_4_3,87.0,11,26
4_I14-001_2023I14_1_1_4__1___,par_4_3,par_4_4,120.0,26,27
4_I14-001_2023I14_1_1_4__1___,par_4_4,par_4_5,85.0,27,28
4_I14-001_2023I14_1_1_4__1___,par_4_5,par_4_6,68.0,28,29
4_I14-001_2023I14_1_1_4__1___,par_4_6,par_4_7,81.0,29,30
4_I14-001_2023I14_1_1_4__1___,par_4_7,par_4_8,117.0,30,31
4_I14-001_2023I14_1_1_4__1___,par_4_8,par_4_9,111.0,31,32
4_I14-001_2023I14_1_1_4__1___,par_4_9,par_4_10,75.0,32,1
4_I14-001_2023I14_1_1_4__1___,par_4_10,par_4_11,109.0,1,2
4_I14-001_2023I14_1_1_4__1___,par_4_11,par_4_12,51.0,2,3
4_I14-001_2023I14_1_1_4__1___,par_4_12,par_4_13,106.0,3,4
4_I14-001_2023I14_1_1_4__1___,par_4_13,par_4_14,77.0,4,5
4_I14-001_2023I14_1_1_4__1___,par_4_14,par_4_15,107.0,5,6
4_I14-001_2023I14_1_1_4__1___,par_4_15,par_4_16,48.0,6,7
4_I14-001_2023I14_1_1_4__1___,par_4_16,par_4_17,111.0,7,8
4_I14-001_2023I14_1_1_4__1___,par_4_17,par_4_18,85.0,8,9
4_I14-001_2023I14_1_1_4__1___,par_4_18,par_4_19,111.0,9,10
4_I14-001_2023I14_1_1_4__1___,par_4_19,par_4_20,74.0,10,12
4_I14-001_2023I14_1_1_4__1___,par_4_20,par_4_21,91.0,12,13
4_I14-001_2023I14_1_1_4__1___,par_4_21,par_4_22,88.0,13,14
4_I14-001_2023I14_1_1_4__1___,par_4_22,par_4_23,103.0,14,15
4_I14-001_2023I14_1_1_4__1___,par_4_23,par_4_24,100.0,15,16
4_I14-001_2023I14_1_1_4__1___,par_4_24,par_4_25,209.0,16,17
4_I14-001_2023I14_1_1_4__1___,par_4_25,par_4_26,79.0,17,18
4_I14-001_2023I14_1_1_4__1___,par_4_26,par_4_27,126.0,18,22
4_I14-001_2023I14_1_1_4__1___,par_4_27,par_4_293,107.0,22,23
4_I14-001_2023I14_1_1_4__1___,par_4_293,par_4_294,214.0,23,24
4_I14-001_2023I14_1_1_4__1___,par_4_294,par_4_295,102.0,24,25
4_I14-001_2023I14_2_1_4__1___,par_4_295,par_4_294,102.0,25,24
4_I14-001_2023I14_2_1_4__1___,par_4_294,par_4_293,215.0,24,23
4_I14-001_2023I14_2_1_4__1___,par_4_293,par_4_27,107.0,23,22
4_I14-001_2023I14_2_1_4__1___,par_4_27,par_4_26,125.0,22,18
4_I14-001_2023I14_2_1_4__1___,par_4_26,par_4_25,80.0,18,17
4_I14-001_2023I14_2_1_4__1___,par_4_25,par_4_24,209.0,17,16
4_I14-001_2023I14_2_1_4__1___,par_4_24,par_4_23,99.0,16,15
4_I14-001_2023I14_2_1_4__1___,par_4_23,par_4_22,103.0,15,14
4_I14-001_2023I14_2_1_4__1___,par_4_22,par_4_21,89.0,14,13
4_I14-001_2023I14_2_1_4__1___,par_4_21,par_4_20,90.0,13,12
4_I14-001_2023I14_2_1_4__1___,par_4_20,par_4_19,74.0,12,10
4_I14-001_2023I14_2_1_4__1___,par_4_19,par_4_18,112.0,10,9
4_I14-001_2023I14_2_1_4__1___,par_4_18,par_4_17,84.0,9,8
4_I14-001_2023I14_2_1_4__1___,par_4_17,par_4_16,111.0,8,7
4_I14-001_2023I14_2_1_4__1___,par_4_16,par_4_15,49.0,7,6
4_I14-001_2023I14_2_1_4__1___,par_4_15,par_4_14,107.0,6,5
4_I14-001_2023I14_2_1_4__1___,par_4_14,par_4_13,76.0,5,4
4_I14-001_2023I14_2_1_4__1___,par_4_13,par_4_12,107.0,4,3
4_I14-001_2023I14_2_1_4__1___,par_4_12,par_4_11,51.0,3,2
4_I14-001_2023I14_2_1_4__1___,par_4_11,par_4_10,109.0,2,1
4_I14-001_2023I14_2_1_4__1___,par_4_10,par_4_9,75.0,1,32
4_I14-001_2023I14_2_1_4__1___,par_4_9,par_4_8,111.0,32,31
4_I14-001_2023I14_2_1_4__1___,par_4_8,par_4_7,116.0,31,30
4_I14-001_2023I14_2_1_4__1___,par_4_7,par_4_6,81.0,30,29
4_I14-001_2023I14_2_1_4__1___,par_4_6,par_4_5,69.0,29,28
4_I14-001_2023I14_2_1_4__1___,par_4_5,par_4_4,84.0,28,27
4_I14-001_2023I14_2_1_4__1___,par_4_4,par_4_3,120.0,27,26
4_I14-001_2023I14_2_1_4__1___,par_4_3,par_4_2,88.0,26,11
4_I14-001_2023I14_2_1_4__1___,par_4_2,par_4_1,81.0,11,0
4_I14-001_2023I14_2_1_4__1___,par_4_1,par_4_261,182.0,0,19
4_I14-001_2023I14_2_1_4__1___,par_4_261,par_4_262,126.0,19,20
4_I14-001_2023I14_2_1_4__1___,par_4_262,par_4_263,190.0,20,21
4_I14-002_2023I14_1_1_4__2___,par_4_325,par_4_324,129.0,42,41
4_I14-002_2023I14_1_1_4__2___,par_4_324,par_4_323,162.0,41,40
4_I14-002_2023I14_1_1_4__2___,par_4_323,par_4_322,212.0,40,39
4_I14-002_2023I14_1_1_4__2___,par_4_322,par_4_260,164.0,39,33
4_I14-002_2023I14_1_1_4__2___,par_4_260,par_4_28,211.0,33,34
4_I14-002_2023I14_1_1_4__2___,par_4_28,par_4_29,92.0,34,35
4_I14-002_2023I14_1_1_4__2___,par_4_29,par_4_30,94.0,35,36
4_I14-002_2023I14_1_1_4__2___,par_4_30,par_4_31,62.0,36,37
4_I14-002_2023I14_1_1_4__2___,par_4_31,par_4_32,80.0,37,38
4_I14-002_2023I14_1_1_4__2___,par_4_32,par_4_33,111.0,38,43
4_I14-002_2023I14_1_1_4__2___,par_4_33,par_4_34,68.0,43,44
4_I14-002_2023I14_1_1_4__2___,par_4_34,par_4_35,51.0,44,45
4_I14-002_2023I14_1_1_4__2___,par_4_35,par_4_36,73.0,45,46
4_I14-002_2023I14_1_1_4__2___,par_4_36,par_4_37,64.0,46,47
4_I14-002_2023I14_1_1_4__2___,par_4_37,par_4_38,61.0,47,48
4_I14-002_2023I14_1_1_4__2___,par_4_38,par_4_39,93.0,48,49
4_I14-002_2023I14_1_1_4__2___,par_4_39,par_4_40,42.0,49,50
4_I14-002_2023I14_1_1_4__2___,par_4_40,par_4_41,105.0,50,51
4_I14-002_2023I14_1_1_4__2___,par_4_41,par_4_42,113.0,51,52
4_I14-002_2023I14_2_1_4__2___,par_4_42,par_4_41,112.0,52,51
4_I14-002_2023I14_2_1_4__2___,par_4_41,par_4_40,106.0,51,50
4_I14-002_2023I14_2_1_4__2___,par_4_40,par_4_39,42.0,50,49
4_I14-002_2023I14_2_1_4__2___,par_4_39,par_4_38,93.0,49,48
4_I14-002_2023I14_2_1_4__2___,par_4_38,par_4_37,60.0,48,47
4_I14-002_2023I14_2_1_4__2___,par_4_37,par_4_36,65.0,47,46
4_I14-002_2023I14_2_1_4__2___,par_4_36,par_4_35,73.0,46,45
4_I14-002_2023I14_2_1_4__2___,par_4_35,par_4_34,51.0,45,44
4_I14-002_2023I14_2_1_4__2___,par_4_34,par_4_33,68.0,44,43
4_I14-002_2023I14_2_1_4__2___,par_4_33,par_4_32,111.0,43,38
4_I14-002_2023I14_2_1_4__2___,par_4_32,par_4_31,79.0,38,37
4_I14-002_2023I14_2_1_4__2___,par_4_31,par_4_30,63.0,37,36
4_I14-002_2023I14_2_1_4__2___,par_4_30,par_4_29,93.0,36,35
4_I14-002_2023I14_2_1_4__2___,par_4_29,par_4_28,93.0,35,34
4_I14-002_2023I14_2_1_4__2___,par_4_28,par_4_260,210.0,34,33
4_I14-002_2023I14_2_1_4__2___,par_4_260,par_4_322,164.0,33,39
4_I14-002_2023I14_2_1_4__2___,par_4_322,par_4_323,213.0,39,40
4_I14-002_2023I14_2_1_4__2___,par_4_323,par_4_324,162.0,40,41
4_I14-002_2023I14_2_1_4__2___,par_4_324,par_4_325,129.0,41,42
4_I14-004_2023I14_1_1_4__4___,par_4_54,par_4_55,130.0,56,57
4_I14-004_2023I14_1_1_4__4___,par_4_55,par_4_56,63.0,57,58
4_I14-004_2023I14_1_1_4__4___,par_4_56,par_4_57,69.0,58,59
4_I14-004_2023I14_1_1_4__4___,par_4_57,par_4_58,61.0,59,60
4_I14-004_2023I14_1_1_4__4___,par_4_58,par_4_59,80.0,60,61
4_I14-004_2023I14_1_1_4__4___,par_4_59,par_4_60,58.0,61,62
4_I14-004_2023I14_1_1_4__4___,par_4_60,par_4_61,78.0,62,63
4_I14-004_2023I14_1_1_4__4___,par_4_61,par_4_62,91.0,63,64
4_I14-004_2023I14_1_1_4__4___,par_4_62,par_4_63,90.0,64,65
4_I14-004_2023I14_1_1_4__4___,par_4_63,par_4_64,83.0,65,66
4_I14-004_2023I14_1_1_4__4___,par_4_64,par_4_65,126.0,66,67
4_I14-004_2023I14_1_1_4__4___,par_4_65,par_4_66,137.0,67,68
4_I14-004_2023I14_1_1_4__4___,par_4_66,par_4_67,101.0,68,69
4_I14-004_2023I14_1_1_4__4___,par_4_67,par_4_68,122.0,69,70
4_I14-004_2023I14_1_1_4__4___,par_4_68,par_4_69,134.0,70,71
4_I14-004_2023I14_1_1_4__4___,par_4_69,par_4_70,206.0,71,72
4_I14-004_2023I14_1_1_4__4___,par_4_70,par_4_71,101.0,72,73
4_I14-004_2023I14_1_1_4__4___,par_4_71,par_4_72,78.0,73,74
4_I14-004_2023I14_1_1_4__4___,par_4_72,par_4_73,110.0,74,75
4_I14-004_2023I14_1_1_4__4___,par_4_73,par_4_264,111.0,75,53
4_I14-004_2023I14_1_1_4__4___,par_4_264,par_4_265,171.0,53,54
4_I14-004_2023I14_1_1_4__4___,par_4_265,par_4_266,97.0,54,55
4_I14-004_2023I14_2_1_4__4___,par_4_266,par_4_265,97.0,55,54
4_I14-004_2023I14_2_1_4__4___,par_4_265,par_4_264,172.0,54,53
4_I14-004_2023I14_2_1_4__4___,par_4_264,par_4_73,110.0,53,75
4_I14-004_2023I14_2_1_4__4___,par_4_73,par_4_72,110.0,75,74
4_I14-004_2023I14_2_1_4__4___,par_4_72,par_4_71,78.0,74,73
4_I14-004_2023I14_2_1_4__4___,par_4_71,par_4_70,101.0,73,72
4_I14-004_2023I14_2_1_4__4___,par_4_70,par_4_69,207.0,72,71
4_I14-004_2023I14_2_1_4__4___,par_4_69,par_4_68,134.0,71,70
4_I14-004_2023I14_2_1_4__4___,par_4_68,par_4_67,121.0,70,69
4_I14-004_2023I14_2_1_4__4___,par_4_67,par_4_66,102.0,69,68
4_I14-004_2023I14_2_1_4__4___,par_4_66,par_4_65,137.0,68,67
4_I14-004_2023I14_2_1_4__4___,par_4_65,par_4_64,126.0,67,66
4_I14-004_2023I14_2_1_4__4___,par_4_64,par_4_63,82.0,66,65
4_I14-004_2023I14_2_1_4__4___,par_4_63,par_4_62,90.0,65,64
4_I14-004_2023I14_2_1_4__4___,par_4_62,par_4_61,91.0,64,63
4_I14-004_2023I14_2_1_4__4___,par_4_61,par_4_60,78.0,63,62
4_I14-004_2023I14_2_1_4__4___,par_4_60,par_4_59,59.0,62,61
4_I14-004_2023I14_2_1_4__4___,par_4_59,par_4_58,80.0,61,60
4_I14-004_2023I14_2_1_4__4___,par_4_58,par_4_57,60.0,60,59
4_I14-004_2023I14_2_1_4__4___,par_4_57,par_4_56,70.0,59,58
4_I14-004_2023I14_2_1_4__4___,par_4_56,par_4_55,62.0,58,57
4_I14-004_2023I14_2_1_4__4___,par_4_55,par_4_54,130.0,57,56
4_I14-005_2023I14_1_1_4__5___,par_4_252,par_4_253,114.0,80,81
4_I14-005_2023I14_1_1_4__5___,par_4_253,par_4_74,218.0,81,82
4_I14-005_2023I14_1_1_4__5___,par_4_74,par_4_75,153.0,82,83
4_I14-005_2023I14_1_1_4__5___,par_4_75,par_4_76,119.0,83,84
4_I14-005_2023I14_1_1_4__5___,par_4_76,par_4_77,147.0,84,85
4_I14-005_2023I14_1_1_4__5___,par_4_77,par_4_78,84.0,85,86
4_I14-005_2023I14_1_1_4__5___,par_4_78,par_4_79,82.0,86,87
4_I14-005_2023I14_1_1_4__5___,par_4_79,par_4_80,109.0,87,88
4_I14-005_2023I14_1_1_4__5___,par_4_80,par_4_81,106.0,88,89
4_I14-005_2023I14_1_1_4__5___,par_4_81,par_4_82,136.0,89,90
4_I14-005_2023I14_1_1_4__5___,par_4_82,par_4_83,103.0,90,91
4_I14-005_2023I14_1_1_4__5___,par_4_83,par_4_84,102.0,91,92
4_I14-005_2023I14_1_1_4__5___,par_4_84,par_4_85,109.0,92,93
4_I14-005_2023I14_1_1_4__5___,par_4_85,par_4_86,107.0,93,94
4_I14-005_2023I14_1_1_4__5___,par_4_86,par_4_87,77.0,94,95
4_I14-005_2023I14_1_1_4__5___,par_4_87,par_4_88,52.0,95,96
4_I14-005_2023I14_1_1_4__5___,par_4_88,par_4_89,76.0,96,97
4_I14-005_2023I14_1_1_4__5___,par_4_89,par_4_90,118.0,97,98
4_I14-005_2023I14_1_1_4__5___,par_4_90,par_4_91,90.0,98,99
4_I14-005_2023I14_1_1_4__5___,par_4_91,par_4_92,138.0,99,100
4_I14-005_2023I14_1_1_4__5___,par_4_92,par_4_93,83.0,100,101
4_I14-005_2023I14_1_1_4__5___,par_4_93,par_4_94,117.0,101,102
4_I14-005_2023I14_1_1_4__5___,par_4_94,par_4_95,118.0,102,103
4_I14-005_2023I14_1_1_4__5___,par_4_95,par_4_96,102.0,103,104
4_I14-005_2023I14_1_1_4__5___,par_4_96,par_4_97,113.0,104,105
4_I14-005_2023I14_1_1_4__5___,par_4_97,par_4_98,96.0,105,106
4_I14-005_2023I14_1_1_4__5___,par_4_98,par_4_99,90.0,106,107
4_I14-005_2023I14_1_1_4__5___,par_4_99,par_4_100,143.0,107,76
4_I14-005_2023I14_1_1_4__5___,par_4_100,par_4_101,104.0,76,77
4_I14-005_2023I14_1_1_4__5___,par_4_101,par_4_102,69.0,77,78
4_I14-005_2023I14_1_1_4__5___,par_4_102,par_4_103,184.0,78,79
4_I14-005_2023I14_2_1_4__5___,par_4_103,par_4_102,184.0,79,78
4_I14-005_2023I14_2_1_4__5___,par_4_102,par_4_101,69.0,78,77
4_I14-005_2023I14_2_1_4__5___,par_4_101,par_4_100,104.0,77,76
4_I14-005_2023I14_2_1_4__5___,par_4_100,par_4_99,143.0,76,107
4_I14-005_2023I14_2_1_4__5___,par_4_99,par_4_98,90.0,107,106
4_I14-005_2023I14_2_1_4__5___,par_4_98,par_4_97,96.0,106,105
4_I14-005_2023I14_2_1_4__5___,par_4_97,par_4_96,113.0,105,104
4_I14-005_2023I14_2_1_4__5___,par_4_96,par_4_95,102.0,104,103
4_I14-005_2023I14_2_1_4__5___,par_4_95,par_4_94,118.0,103,102
4_I14-005_2023I14_2_1_4__5___,par_4_94,par_4_93,117.0,102,101
4_I14-005_2023I14_2_1_4__5___,par_4_93,par_4_92,83.0,101,100
4_I14-005_2023I14_2_1_4__5___,par_4_92,par_4_91,138.0,100,99
4_I14-005_2023I14_2_1_4__5___,par_4_91,par_4_90,90.0,99,98
4_I14-005_2023I14_2_1_4__5___,par_4_90,par_4_89,118.0,98,97
4_I14-005_2023I14_2_1_4__5___,par_4_89,par_4_88,76.0,97,96
4_I14-005_2023I14_2_1_4__5___,par_4_88,par_4_87,52.0,96,95
4_I14-005_2023I14_2_1_4__5___,par_4_87,par_4_86,77.0,95,94
4_I14-005_2023I14_2_1_4__5___,par_4_86,par_4_85,107.0,94,93
4_I14-005_2023I14_2_1_4__5___,par_4_85,par_4_84,109.0,93,92
4_I14-005_2023I14_2_1_4__5___,par_4_84,par_4_83,102.0,92,91
4_I14-005_2023I14_2_1_4__5___,par_4_83,par_4_82,103.0,91,90
4_I14-005_2023I14_2_1_4__5___,par_4_82,par_4_81,136.0,90,89
4_I14-005_2023I14_2_1_4__5___,par_4_81,par_4_80,106.0,89,88
4_I14-005_2023I14_2_1_4__5___,par_4_80,par_4_79,109.0,88,87
4_I14-005_2023I14_2_1_4__5___,par_4_79,par_4_78,82.0,87,86
4_I14-005_2023I14_2_1_4__5___,par_4_78,par_4_77,84.0,86,85
4_I14-005_2023I14_2_1_4__5___,par_4_77,par_4_76,147.0,85,84
4_I14-005_2023I14_2_1_4__5___,par_4_76,par_4_75,119.0,84,83
4_I14-005_2023I14_2_1_4__5___,par_4_75,par_4_74,153.0,83,82
4_I14-005_2023I14_2_1_4__5___,par_4_74,par_4_253,218.0,82,81
4_I14-005_2023I14_2_1_4__5___,par_4_253,par_4_252,114.0,81,80
4_I14-008_2023I14_1_1_4__8___,par_4_155,par_4_156,157.0,167,168
4_I14-008_2023I14_1_1_4__8___,par_4_156,par_4_258,242.0,168,173
4_I14-008_2023I14_1_1_4__8___,par_4_258,par_4_157,73.0,173,169
4_I14-008_2023I14_1_1_4__8___,par_4_157,par_4_158,184.0,169,170
4_I14-008_2023I14_1_1_4__8___,par_4_158,par_4_159,339.0,170,171
4_I14-008_2023I14_1_1_4__8___,par_4_159,par_4_160,118.0,171,172
4_I14-008_2023I14_1_1_4__8___,par_4_160,par_4_285,175.0,172,174
4_I14-008_2023I14_2_1_4__8___,par_4_285,par_4_160,175.0,174,172
4_I14-008_2023I14_2_1_4__8___,par_4_160,par_4_159,118.0,172,171
4_I14-008_2023I14_2_1_4__8___,par_4_159,par_4_158,339.0,171,170
4_I14-008_2023I14_2_1_4__8___,par_4_158,par_4_157,184.0,170,169
4_I14-008_2023I14_2_1_4__8___,par_4_157,par_4_258,73.0,169,173
4_I14-008_2023I14_2_1_4__8___,par_4_258,par_4_156,243.0,173,168
4_I14-008_2023I14_2_1_4__8___,par_4_156,par_4_155,156.0,168,167
4_I14-011_2023I14_1_1_4__11___,par_4_206,par_4_207,124.0,235,236
4_I14-011_2023I14_1_1_4__11___,par_4_207,par_4_208,106.0,236,237
4_I14-011_2023I14_1_1_4__11___,par_4_208,par_4_254,88.0,237,238
4_I14-011_2023I14_1_1_4__11___,par_4_254,par_4_255,157.0,238,239
4_I14-011_2023I14_1_1_4__11___,par_4_255,par_4_256,126.0,239,240
4_I14-011_2023I14_1_1_4__11___,par_4_256,par_4_305,331.0,240,241
4_I14-011_2023I14_2_1_4__11___,par_4_305,par_4_256,331.0,241,240
4_I14-011_2023I14_2_1_4__11___,par_4_256,par_4_255,127.0,240,239
4_I14-011_2023I14_2_1_4__11___,par_4_255,par_4_254,156.0,239,238
4_I14-011_2023I14_2_1_4__11___,par_4_254,par_4_208,88.0,238,237
4_I14-011_2023I14_2_1_4__11___,par_4_208,par_4_207,107.0,237,236
4_I14-011_2023I14_2_1_4__11___,par_4_207,par_4_206,123.0,236,235
4_I14-061_2023I14_1_1_4__6_1__,par_4_104,par_4_105,97.0,108,109
4_I14-061_2023I14_1_1_4__6_1__,par_4_105,par_4_106,126.0,109,110
4_I14-061_2023I14_1_1_4__6_1__,par_4_106,par_4_107,106.0,110,111
4_I14-061_2023I14_1_1_4__6_1__,par_4_107,par_4_108,98.0,111,112
4_I14-061_2023I14_1_1_4__6_1__,par_4_108,par_4_109,135.0,112,113
4_I14-061_2023I14_1_1_4__6_1__,par_4_109,par_4_110,138.0,113,114
4_I14-061_2023I14_1_1_4__6_1__,par_4_110,par_4_259,93.0,114,135
4_I14-061_2023I14_1_1_4__6_1__,par_4_259,par_4_111,111.0,135,115
4_I14-061_2023I14_1_1_4__6_1__,par_4_111,par_4_112,121.0,115,116
4_I14-061_2023I14_1_1_4__6_1__,par_4_112,par_4_113,104.0,116,117
4_I14-061_2023I14_1_1_4__6_1__,par_4_113,par_4_114,115.0,117,118
4_I14-061_2023I14_1_1_4__6_1__,par_4_114,par_4_115,108.0,118,119
4_I14-061_2023I14_1_1_4__6_1__,par_4_115,par_4_116,86.0,119,120
4_I14-061_2023I14_1_1_4__6_1__,par_4_116,par_4_117,105.0,120,121
4_I14-061_2023I14_1_1_4__6_1__,par_4_117,par_4_118,98.0,121,122
4_I14-061_2023I14_1_1_4__6_1__,par_4_118,par_4_119,123.0,122,123
4_I14-061_2023I14_1_1_4__6_1__,par_4_119,par_4_120,133.0,123,124
4_I14-061_2023I14_1_1_4__6_1__,par_4_120,par_4_121,106.0,124,125
4_I14-061_2023I14_1_1_4__6_1__,par_4_121,par_4_122,105.0,125,126
4_I14-061_2023I14_1_1_4__6_1__,par_4_122,par_4_123,90.0,126,127
4_I14-061_2023I14_1_1_4__6_1__,par_4_123,par_4_124,96.0,127,128
4_I14-061_2023I14_1_1_4__6_1__,par_4_124,par_4_125,186.0,128,129
4_I14-061_2023I14_1_1_4__6_1__,par_4_125,par_4_126,77.0,129,130
4_I14-061_2023I14_1_1_4__6_1__,par_4_126,par_4_127,190.0,130,131
4_I14-061_2023I14_1_1_4__6_1__,par_4_127,par_4_128,161.0,131,132
4_I14-061_2023I14_1_1_4__6_1__,par_4_128,par_4_129,144.0,132,133
4_I14-061_2023I14_1_1_4__6_1__,par_4_129,par_4_130,131.0,133,134
4_I14-061_2023I14_1_1_4__6_1__,par_4_130,par_4_104,110.0,134,108
4_I14-062_2023I14_1_1_4__6_2__,par_4_104,par_4_130,110.0,108,134
4_I14-062_2023I14_1_1_4__6_2__,par_4_130,par_4_129,132.0,134,133
4_I14-062_2023I14_1_1_4__6_2__,par_4_129,par_4_128,144.0,133,132
4_I14-062_2023I14_1_1_4__6_2__,par_4_128,par_4_127,162.0,132,131
4_I14-062_2023I14_1_1_4__6_2__,par_4_127,par_4_126,191.0,131,130
4_I14-062_2023I14_1_1_4__6_2__,par_4_126,par_4_125,76.0,130,129
4_I14-062_2023I14_1_1_4__6_2__,par_4_125,par_4_124,187.0,129,128
4_I14-062_2023I14_1_1_4__6_2__,par_4_124,par_4_123,97.0,128,127
4_I14-062_2023I14_1_1_4__6_2__,par_4_123,par_4_122,90.0,127,126
4_I14-062_2023I14_1_1_4__6_2__,par_4_122,par_4_121,105.0,126,125
4_I14-062_2023I14_1_1_4__6_2__,par_4_121,par_4_120,107.0,125,124
4_I14-062_2023I14_1_1_4__6_2__,par_4_120,par_4_119,134.0,124,123
4_I14-062_2023I14_1_1_4__6_2__,par_4_119,par_4_118,123.0,123,122
4_I14-062_2023I14_1_1_4__6_2__,par_4_118,par_4_117,99.0,122,121
4_I14-062_2023I14_1_1_4__6_2__,par_4_117,par_4_116,105.0,121,120
4_I14-062_2023I14_1_1_4__6_2__,par_4_116,par_4_115,86.0,120,119
4_I14-062_2023I14_1_1_4__6_2__,par_4_115,par_4_114,108.0,119,118
